title,PublishedAt,ID,views,likes,comments,Last_updated_Date
#LG트윈스 베테랑의 따뜻한 마음🥰,2024-03-28T06:15:59Z,O1Z6QX8otCc,17561,942,43,2024-11-26
오 달려라🏃 최승민 신규 응원가 공개! [트윈스 치얼업],2024-03-27T05:00:08Z,BNPnWugT5OM,20485,751,310,2024-11-26
시즌 첫 홈런 그리고 끝내기 승리✌️ 3월 26일 [덕아웃 직캠],2024-03-27T01:00:14Z,Vtejd4v8sZA,52236,2185,228,2024-11-26
집중력의 힘🌟 홍창기&문성주의 [트윈스WIN터뷰],2024-03-26T17:35:44Z,vZpYXGB31dA,16044,1069,83,2024-11-26
3월 26일 삼성 vs LG [2024 정규시즌 하이라이트],2024-03-26T15:45:51Z,XHaYXOYoTu4,58691,1879,163,2024-11-26
#LG트윈스 홍창기가 쏘아 올린 24시즌 LG트윈스 첫 홈런💥,2024-03-26T13:54:30Z,2vUk_A7zwQo,47305,2586,104,2024-11-26
#LG트윈스 24시즌 첫 끝내기 승리의 순간🔥,2024-03-26T13:02:55Z,_2XklkIxsgs,43938,1869,78,2024-11-26
새로운 출발! 찬란하게 빛날 정주현 선수의 은퇴식✨ [트윈스REC],2024-03-26T07:20:37Z,HnelHl9PqvQ,18957,1001,76,2024-11-26
2024 LG트윈스 투수 등장곡 𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭🎶,2024-03-26T06:34:07Z,PfTLAAjDCew,60865,1250,111,2024-11-26
응원하는 마음으로💓 선수단의 유니폼 마킹 Pick은? [덕아웃TMI],2024-03-25T09:00:18Z,GWjQDBskWrw,57508,1744,112,2024-11-26
감동의 그 순간✨ 챔피언 팝업 전시 스케치 [트윈스REC],2024-03-25T05:27:32Z,s-D2Z3My-pU,10973,635,24,2024-11-26
#LG트윈스 정주현의 또다른 출발을 응원합니다✨,2024-03-24T06:50:10Z,z41Uzj8--hA,15368,1237,53,2024-11-26
"우리들 마음속에 남겨질 LUCKY 7, 정주현의 여운🍀",2024-03-24T05:30:00Z,-woAu3bnF9M,15838,1198,88,2024-11-26
#LG트윈스 올 시즌 선발을 잘 부탁해🙏🏻,2024-03-24T02:12:33Z,w2lQdRcxdLw,12825,552,8,2024-11-26
8년만 홈 개막전을 완승으로👏 3월 23일 [덕아웃 직캠],2024-03-24T01:00:20Z,lVfQT5rBLi8,58016,2432,180,2024-11-26
"#LG트윈스 트윈스의 자랑, 테이블세터 개막전 활약상🔥",2024-03-24T00:44:02Z,sKeC0ZqO96w,19196,1125,32,2024-11-26
쾌조의 컨디션☀️ 엔스&신민재의 [트윈스WIN터뷰],2024-03-23T13:49:37Z,_3E7QCnMRJ8,23582,1405,108,2024-11-26
3월 23일 LG vs 한화 [2024 정규시즌 하이라이트],2024-03-23T12:16:52Z,wUXScVOa-Zs,94379,2800,311,2024-11-26
"승리를 향해, LG트윈스 2024시즌 개막 출사표👊",2024-03-23T05:30:28Z,u68qYuRrY6w,12419,843,39,2024-11-26
뜨겁게 불타오를 시간🙌 2024 KBO 미디어데이 [트윈스REC],2024-03-23T01:00:16Z,kP8qf7N-PD0,23477,1052,47,2024-11-26
"2024시즌도 힘찬 출격! 서울의 자존심, LG트윈스🔥",2024-03-23T00:00:33Z,ulMivyCfpO4,53686,1943,128,2024-11-26
또다시 불어올 신바람! 2024 LG트윈스 선수단의 각오🔥 [엘코더],2024-03-22T14:08:15Z,u_J9V0wBcLM,20684,1369,127,2024-11-26
이제 시작합니다! 2024 LG 트윈스 개막 엔트리 공개✨,2024-03-22T13:14:27Z,9DLPPyUpMsw,31071,1786,148,2024-11-26
[LIVE] 엘튜브는 소통을 하고싶어서 3월편,2024-03-22T10:51:30Z,vPi43WEohxY,35055,1060,87,2024-11-26
CK 대표의 대주주 인수인계 현장🗣️ [LP],2024-03-22T09:00:55Z,8vhbCLbpjNg,14766,845,68,2024-11-26
#LG트윈스 볼매개미 삐지지 마요🥹,2024-03-21T03:00:23Z,S7vnW3aYgqM,11093,582,26,2024-11-26
#LG트윈스 MLB 팀에게도 통하는 보물같은 침투력👍,2024-03-20T10:30:01Z,3fuF_Qd-L58,32931,1624,58,2024-11-26
저 사실 중고시장에서 ???? 샀어요😅 돌아온 막장 토론 시즌3 [LP],2024-03-20T09:28:17Z,KHXxfII1Ywo,43026,1506,137,2024-11-26
다시 승리를 향해🌟 3월 19일 [덕아웃 직캠],2024-03-20T01:00:03Z,3K0vXRYi3Vs,30210,1244,79,2024-11-26
막강한 힘💪 켈리&손호영의 [트윈스WIN터뷰],2024-03-19T12:16:06Z,gBeCVlYX3Qo,10805,616,40,2024-11-26
3월 19일 LG vs 키움 [2024 시범경기 하이라이트],2024-03-19T10:44:30Z,-HmK-Zg-Y_s,41958,1154,114,2024-11-26
퓨처스 스프링캠프 집중력 FULL🔋 [부필리에서 생긴 일],2024-03-19T09:00:01Z,aWHXnp6b3sI,12548,625,23,2024-11-26
챔피언 팀의 자존심🔥 3/19 샌디에이고 파드리스전 스케치 [엘코더],2024-03-19T01:00:14Z,SPNl9s3Vsyk,39129,1615,232,2024-11-26
쫑알쫑알 수다 개미🐜💓 최원태 [엘튜브가 만난 사람들],2024-03-18T09:00:10Z,5pGV1P8GcW8,54017,2057,267,2024-11-26
#LG트윈스 메이저리거 상대로도 빛나는 보물 같은 재능✨ [3/17 팀 코리아 vs 샌디에이고 파드리스],2024-03-18T00:00:30Z,npCgdF72DoA,56473,2145,69,2024-11-26
백익명 인턴 PD의 권력남용(?) 룸어택! 🚪[LP],2024-03-17T09:32:57Z,vQLzeQTJ8YY,37707,1486,124,2024-11-26
웰컴 백 잠실💌 3월 16일 [덕아웃 직캠],2024-03-17T01:00:00Z,1Lzh5iy4pMs,25972,1047,56,2024-11-26
해결사 모드✌️ 엔스&문성주의 [트윈스WIN터뷰],2024-03-16T12:57:50Z,ItGbOGfM_I4,10956,728,44,2024-11-26
#LG트윈스 김태우의 데자뷰 홈 슬라이딩👏 [3/16 키움전 2024 시범경기],2024-03-16T10:19:34Z,BZhNXyedkFs,88557,1367,38,2024-11-26
오늘도 역전트윈스💥 3월 15일 [덕아웃 직캠],2024-03-16T01:00:30Z,j5SfnYTn9TA,31343,1163,63,2024-11-26
패기와 독기로🔥 최원영의 [트윈스WIN터뷰],2024-03-15T12:21:05Z,DqRF6xoqpcs,14755,988,121,2024-11-26
당차고 시원하게! 달려라 LG 구본혁🎵 [트윈스 치얼업],2024-03-15T09:48:56Z,xDhLLeRwkKY,46736,1510,141,2024-11-26
#LG트윈스 이지강의 나루토 춤 풀버전 대공개🕺,2024-03-14T09:00:07Z,CDINLk5-d4k,54546,2148,127,2024-11-26
#LG트윈스 엘락실 2탄! 고요 속의 외침 개봉박두👏,2024-03-13T13:38:11Z,O5PY24kXqg8,16049,724,9,2024-11-26
백투백 홈런으로 완성한 시범경기 2연승❤️‍🔥 3월 12일 [덕아웃 직캠],2024-03-13T01:00:05Z,7CJdDLjOAoU,31936,1266,64,2024-11-26
이닝 삭제 쇼✂️ 김유영&윤호솔의 [트윈스WIN터뷰],2024-03-12T11:14:52Z,DGRvKDEKsV4,11962,737,60,2024-11-26
#LG트윈스 김현수&오스틴의 백투백 홈런🌟 [3/12 삼성전 2024 시범경기],2024-03-12T07:54:27Z,UVTH6nUhN1Y,31684,1344,46,2024-11-26
#LG트윈스 그라운드에서 함께한 오캡틴의 생일파티🎂,2024-03-12T06:40:19Z,llxco3s8DeY,31292,2002,69,2024-11-26
트윈스 승리로 월요병 극복🙆‍♂️  3월 11일 [덕아웃 직캠],2024-03-12T01:00:11Z,YLVk3OIuSOk,26950,1220,69,2024-11-26
#LG트윈스 오캡틴의 투런포💥 [3/11 삼성전 2024 시범경기],2024-03-11T12:36:34Z,p3wlpEa3vLg,24245,1172,31,2024-11-26
캡틴과 루키의 활약🌟 오지환&정지헌의 [트윈스WIN터뷰],2024-03-11T11:40:19Z,LihwyCXxJMA,14610,857,74,2024-11-26
#LG트윈스 외인 선수들의 든든한 활약🔥 [3/9 KT전 2024 시범경기],2024-03-11T07:10:06Z,k3RylxOPEDU,18495,774,15,2024-11-26
시작이 좋아!😆 3월 9일 [덕아웃 직캠],2024-03-10T01:00:11Z,GYeAsiWr06E,52586,1988,150,2024-11-26
완벽한 스타트!🥳 오스틴&구본혁&엔스의 [트윈스WIN터뷰],2024-03-09T13:49:22Z,D2t1uXXUKsU,21690,1181,99,2024-11-26
달려보자🔥 24시즌 LG트윈스 응원단을 소개합니다! [트윈스 치얼업],2024-03-09T03:00:31Z,jdONUyNIcoE,72459,1364,158,2024-11-26
일단 들어오면 멈출 수 없어! 엘튜브 매점 OPEN🍭 [LP],2024-03-08T09:00:08Z,A7dmvW9WJIk,81323,2326,146,2024-11-26
뚝딱 최승민 입덕 영상💦 내물내답 최승민 편 [LP],2024-03-06T09:00:07Z,AXNgrkNh1pw,14906,952,70,2024-11-26
#LG트윈스 오스틴 골든글러브 전달식 in 잠실🏆,2024-03-06T07:37:53Z,_oVgoEtrEQ0,46175,2466,70,2024-11-26
#LG트윈스 잠실에서 만나요🤗,2024-03-04T04:36:13Z,HZ2W1EAH_Tc,24886,1380,39,2024-11-26
Let’s go home!🏠 스캠 마지막날 비하인드 [엘코더],2024-03-03T10:00:08Z,8G4kxpKwyyI,29381,1359,75,2024-11-26
#LG트윈스 2024 스프링캠프 끝! 이제 집으로 갑니다🙌,2024-03-02T09:00:04Z,7C0uNapCZi8,28174,1279,44,2024-11-26
#LG트윈스 염경엽 감독이 선수단에게 전하는 메세지💌,2024-03-02T03:00:33Z,npmXOH9V2rM,41731,1618,58,2024-11-26
속이 뻥 뚫리는 타격의 향연💥 [엘코더],2024-03-02T01:00:07Z,GYuo2ToSYCg,19209,805,22,2024-11-26
19안타 폭발👊 2월 29일 연습경기 하이라이트 [엘코더],2024-03-01T13:43:08Z,HmWipq8Pi2g,71340,1596,137,2024-11-26
"#LG트윈스 새싹 클로저 유영찬, 오늘의 한마디☀",2024-02-29T03:00:07Z,BwKLt5Eisgg,5797,513,23,2024-11-26
오늘의 바리스타는 누구?! 야수조는 못말려😝 [엘코더],2024-02-28T23:00:37Z,vh_LJJWaUa0,28565,1072,49,2024-11-26
고도의 심리전! 유영찬&이지강 라이브 BP [엘코더],2024-02-28T09:00:14Z,Oeb6I4G0gx4,20576,726,40,2024-11-26
#LG트윈스 내가 만드는 구본혁 응원가🎶,2024-02-28T05:00:32Z,o3OchWfieAE,41214,1109,159,2024-11-26
선발 전원 안타로 기분 좋은 승리✨ 2월 26일 연습경기 하이라이트 [엘코더],2024-02-27T11:05:44Z,A3SX3oOw-VA,67950,1625,132,2024-11-26
더 완벽한 변신을 위해🔥 [2024 스프링캠프 애리조각.clip],2024-02-27T09:00:09Z,7IDcADGwfeI,18445,677,31,2024-11-26
#LG트윈스 짜릿한 메가트윈스포💥,2024-02-27T03:16:39Z,pLSplQ2D9jM,54019,1674,84,2024-11-26
"#LG트윈스 든든한 작은 거인 문성주, 오늘의 한마디☀",2024-02-27T03:00:23Z,n2JufcRWfeM,10735,859,47,2024-11-26
달을 향해 나아갈 김현종🌙 [2024 스프링캠프 애리조각.clip],2024-02-26T09:00:06Z,5Spng8cNwm8,30821,1001,50,2024-11-26
"#LG트윈스 투수조 인사 소년 이종준, 오늘의 한마디☀",2024-02-26T03:00:17Z,WN6f4pJpR1o,9858,810,41,2024-11-26
그 시간이 돌아왔다! 펑고 지옥 훈련🔥 [엘코더],2024-02-25T23:00:37Z,z3lmySpuRts,27680,980,30,2024-11-26
가자!👏 2024 스프링캠프 첫 청백전 하이라이트 [엘코더],2024-02-25T07:36:28Z,Ki9X850YnK4,60418,1543,127,2024-11-26
"#LG트윈스 트윈스의 보물 문보경, 오늘의 한마디☀",2024-02-25T03:00:00Z,0I9gMZoHaX0,6870,596,32,2024-11-26
#LG트윈스 90즈의 어딘가 수상한 대결⁉️,2024-02-25T01:00:10Z,MWkUxdsEcQs,47294,1056,24,2024-11-26
"#LG트윈스 최고의 조력자 서인석 매니저, 오늘의 한마디☀",2024-02-24T03:00:05Z,41Gp3mTVcsg,7145,543,13,2024-11-26
그저 흐뭇해! 2024 스프링캠프 라이브BP⚾ [엘코더],2024-02-24T01:00:04Z,8QuxyL63jQY,57019,1166,103,2024-11-26
타격ASMR💥 야수조 케이지 배팅 무편집본 [엘코더],2024-02-23T09:54:08Z,GusMgjo6gwo,18176,695,50,2024-11-26
"#LG트윈스 외야수로 새출발! 송찬의, 오늘의 한마디☀",2024-02-23T03:00:15Z,SjnMj7QWpiw,7619,569,25,2024-11-26
#LG트윈스 호준 코치의 띠별 궁합 교실🧐,2024-02-22T23:00:26Z,TQ2zcX36c_o,35056,923,12,2024-11-26
느껴지는 관록! 최동환&이우찬&김유영&윤호솔 불펜 피칭✨ [엘코더],2024-02-22T09:00:29Z,kqD2iTs-wC4,19457,574,66,2024-11-26
#LG트윈스 엘튜브도 해민스쿨 GO! 📸,2024-02-22T07:00:06Z,7_pflMIwqeU,26228,1379,31,2024-11-26
귀여운 아기 손님 댈러스👶🤍 [엘코더],2024-02-22T05:00:30Z,dwVtni4vMEA,43517,2519,0,2024-11-26
"#LG트윈스 엘튜브 새 대주주 이지강, 오늘의 한마디☀",2024-02-22T03:00:12Z,Q9wblJVJBzk,4655,446,19,2024-11-26
#LG트윈스 곧 돌아오겠습니다! 정우영의 하프 피칭⚾️,2024-02-21T23:47:54Z,g42e80fHmjA,30769,911,39,2024-11-26
#LG트윈스 오늘은 투수 김현수⚾️,2024-02-21T05:00:10Z,HnMoLO1thsE,36679,1044,39,2024-11-26
"#LG트윈스 준비된 막내 김성우, 오늘의 한마디☀",2024-02-21T03:00:07Z,Gq6rtaqK63E,6561,506,38,2024-11-26
남다른 발성으로 공을 잡는🗣 외야 수비 훈련 [엘코더],2024-02-20T23:00:19Z,bfzfNlyDXlQ,22781,929,33,2024-11-26
오늘보다 내일이 더 기대되는 구본혁👏 [2024 스프링캠프 애리조각.clip],2024-02-20T09:00:32Z,dLDhccPGd3U,27650,1061,69,2024-11-26
"#LG트윈스 스뺌의 창시자🤙 백승현, 오늘의 한마디☀",2024-02-20T03:00:30Z,XMgYrVwE2XQ,7296,616,29,2024-11-26
주자를 지워라! 투수조&야수조 합동 훈련💫 [엘코더],2024-02-19T23:00:11Z,NzP8U_C9d1o,23751,989,37,2024-11-26
"나 손용준, 제기차기 좀 해봤다✌ [엘코더]",2024-02-19T09:00:17Z,TgU7pcxBtvI,12593,721,38,2024-11-26
#LG트윈스 명근의 패션 sbn 우찬👍,2024-02-19T08:13:17Z,cgKWU2nCfv0,22706,841,26,2024-11-26
"#LG트윈스 신입생 내야수 손용준, 오늘의 한마디☀",2024-02-19T03:00:14Z,QMRQwTi_M3M,5127,414,18,2024-11-26
지옥훈련 문턱! 포수조 훈련 스케치 [엘코더],2024-02-18T23:00:02Z,82O-KQYJEIw,38862,1217,124,2024-11-26
24시즌이 더 기대되는 성동현&이상영&강효종 불펜 피칭 [엘코더],2024-02-18T09:45:46Z,nJyyif80d28,25703,706,117,2024-11-26
"#LG트윈스 포텐 폭발 강효종, 오늘의 한마디☀",2024-02-18T03:00:39Z,zjq5JdS31Jg,7003,472,21,2024-11-26
#LG트윈스 원팀으로 가는 길,2024-02-18T01:00:18Z,kjib6JcNxpc,11232,592,12,2024-11-26
파이팅넘치는 뉴 클로저⚾ [밀착터뷰/유영찬],2024-02-17T09:00:24Z,eU2A_fzy-Ks,25681,957,49,2024-11-26
"#LG트윈스 스프링캠프 투수조 막내 박명근, 오늘의 한마디☀",2024-02-17T03:00:13Z,Oq7Sn6pAK0w,6394,572,21,2024-11-26
열정 범벅! 끝나지 않는 타격 훈련🔥 [2024 스프링캠프 애리조각.clip],2024-02-16T12:00:51Z,zXYCvgzgf94,27865,991,67,2024-11-26
미트의 비명😲 포수 후면 CAM과 함께한 켈리&임찬규 불펜 피칭 [엘코더],2024-02-16T06:22:12Z,vfRbpaJ56Ws,42397,1107,55,2024-11-26
"#LG트윈스 든든한 투수조 조장 임찬규, 오늘의 한마디☀️",2024-02-16T03:00:17Z,VZJvTKYEM_g,11121,920,32,2024-11-26
인생이 곧 야구! 김현수 EP.2 [엘튜브가 만난 사람들],2024-02-15T09:00:16Z,R3k3U7YbgBQ,39338,2219,262,2024-11-26
"#LG트윈스 든든한 QC 코치 이호준, 오늘의 한마디☀️",2024-02-15T03:00:04Z,9agPo8UdQ0Y,10607,629,24,2024-11-26
#LG트윈스 비상! 초콜릿 못 받아서 삐졌지환😂,2024-02-15T02:25:10Z,_Ha4w2L3UeY,47455,2086,43,2024-11-26
"정교하게, 확실하게! 투수조 수비 훈련 스케치 [엘코더]",2024-02-14T23:00:30Z,bDQ6IjS9jAs,29164,1095,42,2024-11-26
뛰고 또 뛰고🏃 야수조 주루 훈련 스케치 [엘코더],2024-02-14T09:00:19Z,XgqQJt1LbyY,23180,1007,41,2024-11-26
혹시..초콜릿 좋아하세요?🍫 [엘코더],2024-02-14T08:25:05Z,jZ4W-msSpi8,70639,2164,162,2024-11-26
"#LG트윈스 투수조 새 기대주 진우영, 오늘의 한마디☀️",2024-02-14T03:00:28Z,zgyvE_BxDM4,8957,587,28,2024-11-26
#LG트윈스 무적 외인 트리오의 프로필 촬영 현장 in 애리조나📸,2024-02-13T14:30:31Z,MYwJJqRrhEo,62460,3170,85,2024-11-26
노력의 아이콘! 김현수 EP.1 [엘튜브가 만난 사람들],2024-02-13T09:00:26Z,i0xHlYvl0jg,69738,2639,301,2024-11-26
#LG트윈스 주목! 🌟메이저리거 고우석 등장🌟,2024-02-13T06:10:00Z,GvZpYIiJKuM,227603,3683,144,2024-11-26
"느껴지는 든든함! 백승현,최원태,유영찬,박명근의 불펜 피칭💫 [엘코더]",2024-02-13T06:00:20Z,ab_18UKyNOI,45689,1199,123,2024-11-26
"#LG트윈스 열정 슈퍼 스타 오스틴, 오늘의 한마디☀️",2024-02-13T03:00:28Z,tkd5TlBRSHw,8373,606,21,2024-11-26
트윈스의 하루는 길다⏱ 야수조 야간 훈련 스케치 [엘코더],2024-02-12T10:47:28Z,5ze35WyVvg0,48519,1406,113,2024-11-26
평범함은 거부한다! 투수조 컨디셔닝 훈련 비하인드 🫨 [엘코더],2024-02-12T07:30:02Z,cm_CbuOoaqk,43232,1425,59,2024-11-26
"#LG트윈스 최고의 조력자 김용일 수석 트레이닝 코치, 오늘의 한마디☀️",2024-02-12T03:00:12Z,M2bsjMjE1vg,9490,706,32,2024-11-26
Level up! ↗ 김범석은 성장 중🌱 [2024 스프링캠프 애리조각.clip],2024-02-11T11:48:22Z,HjLKxwH62IM,83938,1595,371,2024-11-26
"#LG트윈스 거포 유망주 김범석, 오늘의 한마디☀️",2024-02-11T03:00:13Z,F2w0yVPWVwQ,8030,558,34,2024-11-26
백주주의 엘튜브 출연 거부선언🤐 [엘코더],2024-02-10T16:46:55Z,8v9tdl24vvs,32878,1413,82,2024-11-26
엘튜브 최초 쿡방! 우리가 떡국 요리사👨 🍳 [LP],2024-02-10T09:00:35Z,hzgbyQ-xxwg,86682,2519,151,2024-11-26
"#LG트윈스 외야수 막내 김현종, 오늘의 한마디☀️",2024-02-10T03:00:01Z,1cy3m5DMHFM,11018,666,24,2024-11-26
#LG트윈스 진심 200%! 오늘도 커피트윈스☕️,2024-02-09T10:00:36Z,ktTqSmfv_wo,47887,1541,33,2024-11-26
"우리는 영건즈! 손주영,이지강,이종준,진우영의 불펜 피칭✨ [엘코더]",2024-02-09T09:00:35Z,gI6y0PLRoCk,46978,1226,136,2024-11-26
퓨처스 스프링캠프에서 만나서 반가워🌾 [부필리에서 생긴 일],2024-02-09T05:00:00Z,0pEU3FooQyU,30799,879,60,2024-11-26
"#LG트윈스 내야수 신데렐라 신민재, 오늘의 한마디☀️",2024-02-09T03:00:21Z,jUvJmMEMM58,10069,822,38,2024-11-26
엔스는 지금 엘며드는 중🙌 [2024 스프링캠프 애리조각.clip],2024-02-08T09:00:24Z,XvS9JDn21aQ,28926,1087,51,2024-11-26
#LG트윈스 🎉축 엘튜브 대주주 이지강🎉,2024-02-08T08:00:35Z,q46UpGoY53Y,12203,687,30,2024-11-26
"#LG트윈스 빠른 발의 외야수 최승민, 오늘의 한마디☀️",2024-02-08T03:00:37Z,y9JiOhqrf8g,7817,595,25,2024-11-26
떠오르는 엘튜브 대주주 샛별은 누구?🌟 [덕아웃TMI],2024-02-07T09:00:09Z,8bBiHaAJwk0,49237,1660,128,2024-11-26
"#LG트윈스 전설의 19드래프트 김성진, 오늘의 한마디☀️",2024-02-07T03:00:32Z,lSPgM_kbSDM,9308,506,19,2024-11-26
최초 공개! NEW FACE 엔스 불펜 피칭⚾ [엘코더],2024-02-06T09:00:38Z,nfvAOKBZLws,60576,1775,174,2024-11-26
#LG트윈스 애리조나를 찾아온 특별한 손님🤝,2024-02-06T05:45:23Z,6gCrh3hcJss,35405,949,28,2024-11-26
"#LG트윈스 강속구 투수 성동현, 오늘의 한마디☀",2024-02-06T03:00:30Z,Xh22GAs5j8k,8686,519,21,2024-11-26
맹훈련으로 꽉 찬 하루🕖 [엘코더],2024-02-05T23:00:09Z,JZo7v6D_r-A,53206,1549,74,2024-11-26
힘찬 기합과 함께 시작💪 [엘코더],2024-02-05T09:00:10Z,Hv1-BjRuVjs,39210,1441,56,2024-11-26
"#LG트윈스 투수조 맏형 최동환, 오늘의 한마디☀️",2024-02-05T03:00:20Z,_xaTJKAprF0,10226,711,32,2024-11-26
#LG트윈스 악마 창기의 루머 생성 현장😈,2024-02-04T08:09:22Z,n9WMbJNCHdw,45697,1552,27,2024-11-26
"#LG트윈스 New Family 엔스, 오늘의 한마디☀️",2024-02-04T03:00:21Z,et5KamJ9nfk,21687,1124,36,2024-11-26
"찾았다, 애리조나 맛집! 스프링캠프 식단 대공개🍽️ [엘코더]",2024-02-03T09:00:04Z,7zHyOyv7zO8,91760,2321,118,2024-11-26
"#LG트윈스 메인타격 코치 모창민, 오늘의 한마디☀️",2024-02-03T03:00:05Z,8WcQSU97UKI,15419,890,27,2024-11-26
2024 스프링캠프 첫날이 밝았습니다👀 [엘코더],2024-02-02T13:00:09Z,AOTbji6eAmM,76638,2139,110,2024-11-26
"#LG트윈스 잠실 지저스 켈리, 오늘의 한마디☀️",2024-02-02T03:00:02Z,0YEPJPrgQXk,25841,1518,50,2024-11-26
우리 선수들은 비행기에서 뭐할까?💬 [엘코더],2024-02-01T09:00:09Z,Fl-hSbenTzQ,59446,1699,61,2024-11-26
"#LG트윈스 주장 오지환, 오늘의 한마디☀️",2024-02-01T03:00:25Z,jVwbtbluMSg,16188,1210,42,2024-11-26
#LG트윈스 🌵애리조나 도착✈️,2024-01-31T03:56:53Z,KHhWEMbKmSQ,55399,1776,51,2024-11-26
🇺🇸애리조나 스캠 출국 현장✈ [엘코더],2024-01-30T23:00:08Z,GQrJuR2LXGU,67985,2123,122,2024-11-26
기대감 가득 프로필 촬영 스케치📸 2탄 [엘코더],2024-01-29T09:00:38Z,muQ6kBj4iYI,41059,1400,113,2024-11-26
이제 LG트윈스! 김민수 선수의 첫인사✨ [트윈스REC],2024-01-29T08:00:04Z,8GaatvsiamY,38964,1619,209,2024-11-26
북적북적 프로필 촬영 스케치📸 1탄 [엘코더],2024-01-26T09:00:07Z,EM8SAKU3Ia8,61557,1843,119,2024-11-26
Good Bye 김민성✨ [트윈스REC],2024-01-26T03:00:34Z,qLIu3QuHUYU,55299,2985,625,2024-11-26
#LG트윈스 핫도그 한입에 먹는 법 꿀팁 대방출🌭,2024-01-25T03:00:31Z,o5gzWrLDf-4,8064,542,0,2024-11-26
민찬&리호와 여행을 떠나요🛫 [LP],2024-01-22T09:00:02Z,3eGRcLBVXSU,26256,1783,0,2024-11-26
#LG트윈스 세기의 대결! 누구의 잘못인가🤔,2024-01-21T04:00:18Z,nN64ECGJ49I,16131,435,14,2024-11-26
#LG트윈스 먼저 떠납니다 애리조나로👋,2024-01-20T11:09:06Z,de4avJT_4IQ,41301,1488,64,2024-11-26
엘튜브 지분 양도합니다🎁 고우석 미방분 [LP],2024-01-19T09:00:31Z,PvU-1Va5zKg,34428,1248,58,2024-11-26
웃음으로 가득 찬☺️ PS 게임 대결 2탄🎮 [LP],2024-01-18T09:05:00Z,VA1t88JVo8g,12144,590,35,2024-11-26
"꿈의 무대로, W. S. GO!! [트윈스REC]",2024-01-16T09:00:39Z,pOf-3kfB88s,76613,2280,162,2024-11-26
고우석과 함께여서 더욱 행복했던 시간⚾,2024-01-16T07:00:03Z,Bgf-s8onIzA,34820,2044,153,2024-11-26
데시벨도 텐션도🆙 왁자지껄 PS 게임 대결 1탄🎮 [LP],2024-01-15T09:00:11Z,JfRviqGoqdc,24065,946,51,2024-11-26
#LG트윈스 흥미진진 트윈스 PS 대결🎮,2024-01-14T03:00:03Z,31M2-xx6qlQ,13322,460,17,2024-11-26
트윈스의 자랑 고우석에게 전하는 메시지💌 [엘코더],2024-01-13T03:00:16Z,Ws7WIhcXBm0,47358,2252,236,2024-11-26
#LG트윈스 씰룩 워싱싱의 주인공은 누구?!🕺,2024-01-12T03:00:21Z,fiU8qZx4XP8,14150,449,12,2024-11-26
불꽃 튀는 햅쌀이 탁구 대결🏓 [부필리에서 생긴 일],2024-01-11T09:00:27Z,khCEPElTRrY,10884,535,13,2024-11-26
#LG트윈스 오글?우글? 아무튼 해냈다! 위글위글 챌린지✊✊,2024-01-11T07:00:14Z,bDZfl5XJq1k,10914,419,16,2024-11-26
이천 햅쌀들의 겨울나기❄ [부필리에서 생긴 일],2024-01-08T09:00:23Z,_2GhCsoudD0,29819,946,34,2024-11-26
#LG트윈스 신년맞이 뽀삐뽀 🐥🎶,2024-01-08T07:00:18Z,mPXRNLG0Mcw,13473,669,22,2024-11-26
힘찬 기운이 가득한 🐉 2024년 신년 인사회 현장 스케치 [트윈스REC],2024-01-06T02:00:08Z,q_jNqbJnXA4,33729,1565,112,2024-11-26
믿음의 힘으로 채워진 바람🌟 [덕아웃 직캠 확장판 선수단 인터뷰 2탄],2024-01-04T09:30:26Z,tQy-QXdQLpw,33936,1285,73,2024-11-26
함께 이뤄낸 바람💫 [덕아웃 직캠 확장판 선수단 인터뷰 1탄],2024-01-01T09:00:13Z,UpUoQfDhl9I,57963,1804,126,2024-11-26
,,hpfrr_giGzQ,,,,2024-11-26
,,9chcN1OuHko,,,,2024-11-26
,,3n_psGK_sh0,,,,2024-11-26
,,vd6QYEzGnTI,,,,2024-11-26
,,5D7PZdex9Uc,,,,2024-11-26
,,6wYLASFfbeQ,,,,2024-11-26
,,cz8IppQKinU,,,,2024-11-26
,,my3r50I8-x8,,,,2024-11-26
,,2GKUetonIPQ,,,,2024-11-26
,,-qgeldxKkXI,,,,2024-11-26
,,6iYshV_je8M,,,,2024-11-26
,,bIykLRSgc9g,,,,2024-11-26
,,vtoqzd5htQI,,,,2024-11-26
,,Clo4fl8S1D8,,,,2024-11-26
,,klnvyDyUh_k,,,,2024-11-26
,,GGds3afjx5Q,,,,2024-11-26
,,uu7YWJnVLak,,,,2024-11-26
,,Viymju2o6lo,,,,2024-11-26
,,gxDb1L5JECA,,,,2024-11-26
,,sAU9jV41Ldg,,,,2024-11-26
,,_Ygsyno0Edw,,,,2024-11-26
,,Y3yDbY7SgAs,,,,2024-11-26
,,WJyH97S4qnI,,,,2024-11-26
,,TDtJKSwyEAs,,,,2024-11-26
,,OuXUVwQNul0,,,,2024-11-26
,,4qvW6Swsn2I,,,,2024-11-26
,,rA-TaENFUSE,,,,2024-11-26
,,j7y_prYkFck,,,,2024-11-26
,,FZ5I0Ps4JtM,,,,2024-11-26
,,_aoowoU3vzs,,,,2024-11-26
,,52k9xyOKpkU,,,,2024-11-26
,,a2Y7v0gszvQ,,,,2024-11-26
