title,PublishedAt,ID,URL,views,likes,comments,Last_updated_Date
수비왕 박찬호 (240404),2024-04-05 00:16,Jf9o54sxKcc,https://www.youtube.com/watch?v=Jf9o54sxKcc,174850,4551,101,2024-11-25
고기 먹으러 왔다가 2시간동안 MBTI 얘기하고 감.. | 이의리 황동하 최지민,2024-04-04 23:30,_wNrZNboX2k,https://www.youtube.com/watch?v=_wNrZNboX2k,134154,2498,106,2024-11-25
서건창의 날 (240403),2024-04-04 15:55,q7NTUbkzprM,https://www.youtube.com/watch?v=q7NTUbkzprM,64377,2291,32,2024-11-25
"'네일' 2경기 연속 퀄리티 스타트, '서건창' 3안타 3타점! 🔥｜4월 3일 기아 VS KT 덕관",2024-04-04 11:05,FSqqazm-w9A,https://www.youtube.com/watch?v=FSqqazm-w9A,64021,1960,181,2024-11-25
오늘 승요하신 분들? 👋🏻 CIX BX도요!,2024-04-03 22:22,kKPT1utWY1A,https://www.youtube.com/watch?v=kKPT1utWY1A,37049,1616,103,2024-11-25
이범호 감독의 모든 것!｜검색어를 입력하세요,2024-04-01 18:28,eo72B2gYMng,https://www.youtube.com/watch?v=eo72B2gYMng,135176,3733,334,2024-11-25
⚡️위닝 시리즈⚡️3월 31일 기아 VS 두산 원정덕관,2024-04-01 01:34,2WBrdZaMdt8,https://www.youtube.com/watch?v=2WBrdZaMdt8,83740,2663,249,2024-11-25
지더라도 다시 이기면 됩니다. '팀 타이거즈' 잠실 원정 비하인드🥤,2024-03-31 22:54,i6ASkwuRDaQ,https://www.youtube.com/watch?v=i6ASkwuRDaQ,57585,2026,136,2024-11-25
올해 한번도 지지 않았다!💥 3월 29일 기아 VS 두산 원정덕관,2024-03-30 12:34,I9aFbHG3uX4,https://www.youtube.com/watch?v=I9aFbHG3uX4,64307,2203,281,2024-11-25
4연승 순간! (240329),2024-03-30 01:31,yNCr16s6Md0,https://www.youtube.com/watch?v=yNCr16s6Md0,59620,2437,41,2024-11-25
최강불펜,2024-03-30 01:27,p8rzbZ7Lo-Q,https://www.youtube.com/watch?v=p8rzbZ7Lo-Q,129407,3606,105,2024-11-25
"‘9K' 네일, 선제 투런포 최형우! ⭐️3연승⭐️한 3월 27일 기아 VS 롯데 챔필덕관",2024-03-28 12:27,8mfoPNogw4s,https://www.youtube.com/watch?v=8mfoPNogw4s,109167,3008,250,2024-11-25
오늘도 홈런! 최형우! (240327),2024-03-27 23:25,ItRgaB1LX-c,https://www.youtube.com/watch?v=ItRgaB1LX-c,47559,1975,40,2024-11-25
[News] 포토부스에 신상 선수 프레임 뜸!,2024-03-27 22:55,G-8s_i5a7Qs,https://www.youtube.com/watch?v=G-8s_i5a7Qs,50429,1506,68,2024-11-25
첫 승엔 뭐다? 🌊 3번째 워터파크 개장! [직캠],2024-03-27 22:14,Y_mAuJo9AFo,https://www.youtube.com/watch?v=Y_mAuJo9AFo,34298,1279,99,2024-11-25
개막 2연승 달려서 기쁜 분들 들어오세요~! | 3월 26일 기아 VS 롯데 챔필덕관,2024-03-27 12:17,lUxfK-TcsEY,https://www.youtube.com/watch?v=lUxfK-TcsEY,83041,2399,159,2024-11-25
2024 기아타이거즈 전광판 경기 개시 영상,2024-03-26 12:30,1tdthdeILno,https://www.youtube.com/watch?v=1tdthdeILno,42343,2141,153,2024-11-25
제가 임시 주장..?,2024-03-25 22:00,KyL05pWer-o,https://www.youtube.com/watch?v=KyL05pWer-o,134665,4481,88,2024-11-25
내일부터 주중 3연전 응원 중요한 거 아시죠? 🔥｜ 2024 개막전 비하인드,2024-03-25 18:00,gOxC3pIetpA,https://www.youtube.com/watch?v=gOxC3pIetpA,60524,1664,92,2024-11-25
🎉 전석매진 🎉 팬으로 꽉 찬 챔필은 이렇습니다,2024-03-25 12:00,coVtxPiJFkA,https://www.youtube.com/watch?v=coVtxPiJFkA,46338,1620,131,2024-11-25
"'프로 데뷔 첫 홀드' 곽도규, 양현종이 감동 멘트 적어준 사연",2024-03-24 22:30,plCQtssfj_Q,https://www.youtube.com/watch?v=plCQtssfj_Q,42486,1847,120,2024-11-25
"'개막전 세이브' 정해영 & '개막전 홀드' 곽도규가 다녀온 드라이브라인, 뭐하는 곳인가요?",2024-03-24 22:00,ccU4gqtzYTQ,https://www.youtube.com/watch?v=ccU4gqtzYTQ,71920,1530,111,2024-11-25
새로운 안타 &홈런 세리머니 공개!,2024-03-24 15:49,Zzw8eVjun6o,https://www.youtube.com/watch?v=Zzw8eVjun6o,65072,2552,37,2024-11-25
첫 경기부터!!! 🎊 3월 23일 기아 VS 키움 챔필덕관 (현장감 넘치는 응원캠 포함!),2024-03-24 09:29,5EsfrLweZeQ,https://www.youtube.com/watch?v=5EsfrLweZeQ,137511,3562,197,2024-11-25
이범호 호로 개막전 승리하면 벌어지는 일  (240323),2024-03-23 20:57,41k2gKxtf90,https://www.youtube.com/watch?v=41k2gKxtf90,137141,4891,101,2024-11-25
개막전에서 프로 첫 홀드! (240323),2024-03-23 20:54,zHe1Ef0XXjY,https://www.youtube.com/watch?v=zHe1Ef0XXjY,108896,4003,82,2024-11-25
혹시.. 야구 좋아하세요?❣️ (광고),2024-03-23 20:00,FRylJ7r2FQ8,https://www.youtube.com/watch?v=FRylJ7r2FQ8,36936,1227,46,2024-11-25
🎉 개막전 승! 이범호 감독 첫 승! 신나는 승리 후 직캠!,2024-03-23 19:22,goSJcC8Tocw,https://www.youtube.com/watch?v=goSJcC8Tocw,66976,2097,152,2024-11-25
[오피셜] New 김태군 응원가,2024-03-23 11:17,FOKhHVD35Rg,https://www.youtube.com/watch?v=FOKhHVD35Rg,113474,1309,166,2024-11-25
'저희는 올해 안에 우승하겠습니다' 2024 KBO 미디어데이,2024-03-22 23:59,iEVxfb9n2Js,https://www.youtube.com/watch?v=iEVxfb9n2Js,43657,1478,121,2024-11-25
K-문화 네컷 사진,2024-03-22 11:47,BOalnPJa1TM,https://www.youtube.com/watch?v=BOalnPJa1TM,46569,1916,18,2024-11-25
신규 팀 응원가 '붉은 노을' [M/V ver.],2024-03-21 22:00,LVIXH2g5RY8,https://www.youtube.com/watch?v=LVIXH2g5RY8,147649,2873,245,2024-11-25
𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 도입부 듣자마자 야구장 가고 싶어지는 노래 | 2024 기아타이거즈 응원가 모음,2024-03-20 20:30,ZEPS5Bm3iqc,https://www.youtube.com/watch?v=ZEPS5Bm3iqc,965615,12571,574,2024-11-25
[오피셜] 기아타이거즈 한준수 응원가,2024-03-20 19:32,OCE2w9JxXws,https://www.youtube.com/watch?v=OCE2w9JxXws,99419,1302,130,2024-11-25
개막 전 마지막 시범경기 승리한 3월 19일 기아 VS 삼성 챔필덕관 ✨,2024-03-20 10:06,MopRoTKTk6U,https://www.youtube.com/watch?v=MopRoTKTk6U,40322,826,104,2024-11-25
홈런으로 6점! 박민-황대인-김석환 홈런 모아보기 (240319),2024-03-19 21:12,Bdk8D62kGUE,https://www.youtube.com/watch?v=Bdk8D62kGUE,47517,1140,42,2024-11-25
오타니를 만났다,2024-03-19 21:09,OQsL8nTwMB4,https://www.youtube.com/watch?v=OQsL8nTwMB4,146593,3931,92,2024-11-25
샌디에이고 파드리스를 상대로 150km/h! 3타자 아웃시킨 정해영 하이라이트 [MLB Seoul Series],2024-03-18 17:48,Ec8VVRlhXS0,https://www.youtube.com/watch?v=Ec8VVRlhXS0,88362,1307,88,2024-11-25
무려 14점이 쏟아진!💥 3월 17일 기아 VS KT 챔필덕관,2024-03-18 06:30,ZIRzoVtdSzo,https://www.youtube.com/watch?v=ZIRzoVtdSzo,36845,1108,93,2024-11-25
크로우 5K 모음 (240317),2024-03-17 22:12,A_5mDqs1GDM,https://www.youtube.com/watch?v=A_5mDqs1GDM,37324,919,33,2024-11-25
구단이 소고기 쏜다! 김석환 변우혁 박민 정해원의 저녁 식사 🍴,2024-03-17 22:00,7zQ-O57ymuo,https://www.youtube.com/watch?v=7zQ-O57ymuo,42535,1049,79,2024-11-25
이 쓰리런으로 승리 확률 99.7%! (240317),2024-03-17 21:30,MxaFTYqdbBk,https://www.youtube.com/watch?v=MxaFTYqdbBk,53330,867,49,2024-11-25
MLB 경기에 정해영+이의리+최지민 등판!,2024-03-17 12:47,Uqk63q6ksJs,https://www.youtube.com/watch?v=Uqk63q6ksJs,23561,801,35,2024-11-25
[오피셜] 기아타이거즈 서건창 응원가,2024-03-16 12:13,8i0q41SdOJA,https://www.youtube.com/watch?v=8i0q41SdOJA,117142,1786,162,2024-11-25
잠실 넘겨 버리는 테스 파워! (240315),2024-03-15 18:32,h714xQb0RvM,https://www.youtube.com/watch?v=h714xQb0RvM,36662,1143,14,2024-11-25
올해도 홈런 세리머니 '두루치기' 계속함 (240315),2024-03-15 18:32,Fp2MMbKn898,https://www.youtube.com/watch?v=Fp2MMbKn898,98353,2778,38,2024-11-25
기영 의리 포에버,2024-03-13 23:15,HKKea3CRIH8,https://www.youtube.com/watch?v=HKKea3CRIH8,33266,1112,8,2024-11-25
여섯이 모이면,2024-03-13 18:10,rr2z7gzMywk,https://www.youtube.com/watch?v=rr2z7gzMywk,39133,1136,8,2024-11-25
우승하면 제가 고기 구울게요! ｜ 2024 우승 공약｜무엇이든물어보세요,2024-03-13 17:55,Wd56HoK2HhQ,https://www.youtube.com/watch?v=Wd56HoK2HhQ,149767,2906,349,2024-11-25
기아타이거즈에 입덕한 분들께 ✉,2024-03-10 20:00,nJIiIerLjPI,https://www.youtube.com/watch?v=nJIiIerLjPI,38571,2876,45,2024-11-25
본인 거 잘라 쓰세요 (입덕 축하🎉) 광고,2024-03-10 20:00,DNzLt8-B6yE,https://www.youtube.com/watch?v=DNzLt8-B6yE,45963,1933,142,2024-11-25
오늘 이범호 감독이 취임식에서 한 말,2024-03-08 20:32,Xlqi1Rcw-xI,https://www.youtube.com/watch?v=Xlqi1Rcw-xI,39393,1309,137,2024-11-25
[Live] 14시 시작! KIA 타이거즈 이범호 감독 취임식,2024-03-08 14:15,2Bv840VxZ7M,https://www.youtube.com/watch?v=2Bv840VxZ7M,0,0,0,2024-11-25
이때다,2024-03-07 18:07,C4AxiEVtCOY,https://www.youtube.com/watch?v=C4AxiEVtCOY,662512,13788,55,2024-11-25
고요속의 외침 - 엄격한 양현종 PD,2024-03-07 18:03,FynLNWtTqhg,https://www.youtube.com/watch?v=FynLNWtTqhg,167417,3226,29,2024-11-25
고요속의 외침 -  왼손 투수 천국 기아,2024-03-07 18:01,BwXeCYNgGg4,https://www.youtube.com/watch?v=BwXeCYNgGg4,65215,2175,25,2024-11-25
"""부상 없이 완주해서 좋습니다"" 선수단이 말하는 2024 스프링캠프",2024-03-07 12:00,V3C-YtzYFDk,https://www.youtube.com/watch?v=V3C-YtzYFDk,53337,1408,82,2024-11-25
역대급 출연진 섭외 완. 고요 속의 외침2,2024-03-06 21:00,9IMkqsAlO7w,https://www.youtube.com/watch?v=9IMkqsAlO7w,644275,9405,487,2024-11-25
김도영 타격 훈련 어디까지 진행됐냐면,2024-03-06 18:15,L9kUoknnfq0,https://www.youtube.com/watch?v=L9kUoknnfq0,69694,1708,105,2024-11-25
이범호 감독에게 물었다 | 2024 스프링캠프의 의미,2024-03-05 17:45,uOgHwjm7BvU,https://www.youtube.com/watch?v=uOgHwjm7BvU,35286,1142,86,2024-11-25
못 잡으면 커피! 커피를 건 수비 훈련 현장! ｜2024 스프링캠프,2024-03-04 18:30,jJaLpT33oQ8,https://www.youtube.com/watch?v=jJaLpT33oQ8,79762,1547,63,2024-11-25
3/4 기아타이거즈 vs KT위즈 | 2024 스프링캠프 연습경기,2024-03-04 13:10,FwJMRve5OwY,https://www.youtube.com/watch?v=FwJMRve5OwY,206213,2536,46,2024-11-25
우리.. 지금부터 말 놓는거다?,2024-03-03 18:50,xap7-XZtbSo,https://www.youtube.com/watch?v=xap7-XZtbSo,179812,3188,86,2024-11-25
윤도현의 샴푸를 찾습니다,2024-02-29 17:45,8J-R5x8L4zw,https://www.youtube.com/watch?v=8J-R5x8L4zw,57539,1532,97,2024-11-25
"이범호 감독 첫 승 ""선수들이 자신감을 가질 수 있었던 경기""｜2월 28일 기아 VS 롯데 하이라이트",2024-02-28 20:03,JYlwp55W7cU,https://www.youtube.com/watch?v=JYlwp55W7cU,121706,1488,142,2024-11-25
"""이게 맞아?"" 연타석 홈런 맞는 윤도현 브이로그",2024-02-28 18:00,wesLctwnPWQ,https://www.youtube.com/watch?v=wesLctwnPWQ,181699,2983,161,2024-11-25
2/28 기아타이거즈 vs 롯데자이언츠 | 2024 스프링캠프 연습경기,2024-02-28 15:54,PoUj4Kf9i28,https://www.youtube.com/watch?v=PoUj4Kf9i28,395048,3768,111,2024-11-25
숟가락 vs 젓가락,2024-02-28 13:30,c1RyPV3M8yM,https://www.youtube.com/watch?v=c1RyPV3M8yM,43819,934,17,2024-11-25
친구 김도영이 말하는 ‘진짜 윤도현’? 外 22분 스캠 하드털이,2024-02-27 18:30,WwZXL3-juzk,https://www.youtube.com/watch?v=WwZXL3-juzk,228565,3367,126,2024-11-25
'2022년의 축복' 윤도현 4안타 맹활약 다시보기｜2/25 연습경기 하이라이트,2024-02-26 12:00,ebnv97eMVIc,https://www.youtube.com/watch?v=ebnv97eMVIc,45258,835,128,2024-11-25
첫 연습 경기 4안타(!),2024-02-26 09:57,53pHbpXOraw,https://www.youtube.com/watch?v=53pHbpXOraw,45133,1104,48,2024-11-25
2/25 기아타이거즈 vs KT위즈 | 2024 스프링캠프 연습경기,2024-02-25 16:41,Z-loJ1IV2zU,https://www.youtube.com/watch?v=Z-loJ1IV2zU,347884,3449,131,2024-11-25
"22 신인 윤도현, 23 신인 곽도규, 24 신인 조대현의 24시간 릴레이 브이로그 🌱",2024-02-24 09:07,PVf8jPmsLQ8,https://www.youtube.com/watch?v=PVf8jPmsLQ8,93812,1844,98,2024-11-25
김호령 응원가 부르는 소크라테스 실존!,2024-02-21 18:05,yutRnC3PV38,https://www.youtube.com/watch?v=yutRnC3PV38,179622,3402,179,2024-11-25
189cm 장신 야구선수 머리에 헤드캠을 달았더니..@,2024-02-19 07:00,TMhNhxLCHMA,https://www.youtube.com/watch?v=TMhNhxLCHMA,50469,1149,70,2024-11-25
상무에서 돌아온 장민기의 불펜 피칭,2024-02-18 18:51,zj3Qb8s-Ino,https://www.youtube.com/watch?v=zj3Qb8s-Ino,35057,630,13,2024-11-25
24 신인 김민주 불펜 피칭,2024-02-18 18:50,0w2Ra2sc26M,https://www.youtube.com/watch?v=0w2Ra2sc26M,56817,943,46,2024-11-25
"20시에 울린 펑고 소리, 진 사람은 시드니에서(?) 커피 사오기",2024-02-18 11:21,mqDq__HpOM0,https://www.youtube.com/watch?v=mqDq__HpOM0,42291,966,62,2024-11-25
올시즌 기대되는 짱짱한 라인업 ‘최형우 김선빈 나성범 서건창 고종욱 이창진 소크라테스’ 배팅 현장,2024-02-16 17:50,2R-y4E8sJ4Y,https://www.youtube.com/watch?v=2R-y4E8sJ4Y,83447,1363,99,2024-11-25
은행 플러팅 중💸,2024-02-14 15:29,EO7E4K8MqCk,https://www.youtube.com/watch?v=EO7E4K8MqCk,67431,2472,71,2024-11-25
나루토 춤 풀버전,2024-02-14 15:27,fSQ7e0jGzU4,https://www.youtube.com/watch?v=fSQ7e0jGzU4,93396,3286,97,2024-11-25
🆕 새로 온 타케시 코치의 포수 훈련 현장 | 김태군 한승택 주효상 한준수,2024-02-14 11:50,Uzt91z7SwLg,https://www.youtube.com/watch?v=Uzt91z7SwLg,77417,1220,91,2024-11-25
나루토 춤 춘 이유,2024-02-14 08:32,CWHvFh5mq4I,https://www.youtube.com/watch?v=CWHvFh5mq4I,36007,1135,16,2024-11-25
"안녕하세요, 감독 이범호입니다.",2024-02-13 16:45,W6L_Munamyc,https://www.youtube.com/watch?v=W6L_Munamyc,136540,4992,713,2024-11-25
조대현 윤영철 황동하 정해영이랑 떡국 먹을 사람 🍴,2024-02-12 11:30,dEjY0h-gNpo,https://www.youtube.com/watch?v=dEjY0h-gNpo,143544,2876,171,2024-11-25
0.1톤 가뿐한 이의리,2024-02-11 18:07,5cr1g5xV5pA,https://www.youtube.com/watch?v=5cr1g5xV5pA,108468,3497,42,2024-11-25
웨이트는 맛있어,2024-02-11 18:00,jk6fCukJFo4,https://www.youtube.com/watch?v=jk6fCukJFo4,108592,2062,76,2024-11-25
※고막 주의※ 세상에서 제일 시끄러운 윷놀이 결승전ㅋㅋㅋㅋ,2024-02-10 20:29,ht97GbTBw9U,https://www.youtube.com/watch?v=ht97GbTBw9U,289547,4623,275,2024-11-25
그런날 시즌2,2024-02-10 17:12,fOf2uxUTNGY,https://www.youtube.com/watch?v=fOf2uxUTNGY,95216,4289,55,2024-11-25
'대현이는 성장중' 24 신인 조대현의 프로 첫 피칭,2024-02-10 10:00,0CcOum5v8xw,https://www.youtube.com/watch?v=0CcOum5v8xw,141876,1624,99,2024-11-25
4K로 20분동안 김선빈 서건창 고명성 윤도현 김도영 수비 훈련 보기 [캔버라직캠],2024-02-09 18:15,3FIYMyHdFos,https://www.youtube.com/watch?v=3FIYMyHdFos,57859,947,69,2024-11-25
야수들 땀 냄새 나는 영상,2024-02-09 11:45,RMGwk4qb_OY,https://www.youtube.com/watch?v=RMGwk4qb_OY,90479,1881,64,2024-11-25
"우리랑 같이 점심 먹을 사람? 크로우, 네일, 소크라테스 외인들의 점심식사 🍴",2024-02-07 12:00,6RP8NV1SKxk,https://www.youtube.com/watch?v=6RP8NV1SKxk,313455,3872,181,2024-11-25
투수 PFP 훈련 현장 🔉 | 캔버라직캠,2024-02-07 11:00,sLHlwZPwncw,https://www.youtube.com/watch?v=sLHlwZPwncw,28058,703,37,2024-11-25
타격 30개를 건 포수조 가위바위보 결과는? [4K/캔버라직캠],2024-02-06 17:13,3f_h-SsF4b4,https://www.youtube.com/watch?v=3f_h-SsF4b4,38102,1247,138,2024-11-25
(모집 마감) 나성범의 한호흡 챌린지,2024-02-05 19:01,WlXfbsCaTOk,https://www.youtube.com/watch?v=WlXfbsCaTOk,54560,2299,42,2024-11-25
어서와 야구는 처음이지? 📍함평 챌린저스 필드,2024-02-04 18:00,ucSjG1YAx5E,https://www.youtube.com/watch?v=ucSjG1YAx5E,30517,848,59,2024-11-25
"오늘 오전, 새 외국인 투수 ‘크로우’와 ‘네일’의 첫 피칭",2024-02-03 18:28,2kMhYI1UP7U,https://www.youtube.com/watch?v=2kMhYI1UP7U,124077,2039,182,2024-11-25
"""번트 대고 이렇게 뛰는 거야""",2024-02-03 12:10,5otwQX7uZoc,https://www.youtube.com/watch?v=5otwQX7uZoc,81281,1526,113,2024-11-25
[Day 1] 호주 캔버라에서의 첫 훈련은?,2024-02-02 17:30,8zQRQoZIa7g,https://www.youtube.com/watch?v=8zQRQoZIa7g,64404,1731,128,2024-11-25
2024년 기아타이거즈 선수단 완전체,2024-02-01 21:29,BXqirgmDamQ,https://www.youtube.com/watch?v=BXqirgmDamQ,54223,1817,33,2024-11-25
✈️ 2024 호주 캔버라 스프링캠프 출국 현장 ✈️,2024-01-31 18:00,9jc8YjRc0DA,https://www.youtube.com/watch?v=9jc8YjRc0DA,52655,1639,149,2024-11-25
오늘 스캠부터 함께하는 이형범 & 고명성,2024-01-30 11:30,XUWNUWsUEi0,https://www.youtube.com/watch?v=XUWNUWsUEi0,31708,885,72,2024-11-25
[옷피셜] 서건창입니다,2024-01-30 11:25,snzio7ubRp8,https://www.youtube.com/watch?v=snzio7ubRp8,104795,2858,331,2024-11-25
보고 싶었던 선수들 총출동 | 2024 프로필 촬영 현장 📹,2024-01-28 20:00,l04ozzo7kLg,https://www.youtube.com/watch?v=l04ozzo7kLg,161949,2956,432,2024-11-25
‘우승 1000만원’ 학강초 vs 수창초 vs 경북고 모교대전 승자는? (광고),2024-01-24 19:00,1oOA8NIYVfI,https://www.youtube.com/watch?v=1oOA8NIYVfI,161256,2070,95,2024-11-25
24시즌 새로운 외인 투수 ‘제임스 네일’,2024-01-22 16:29,luMAMzBsGRc,https://www.youtube.com/watch?v=luMAMzBsGRc,23719,0,40,2024-11-25
"워매 야구장 - 이의리, 김도영ver. (미방분)",2024-01-21 11:15,UYINYQ5vmP4,https://www.youtube.com/watch?v=UYINYQ5vmP4,102406,4255,42,2024-11-25
제작진 외장하드 털어서 만든 ‘미공개 컷’ 더그아웃비하인드,2024-01-21 11:00,R1QYBosqy1Q,https://www.youtube.com/watch?v=R1QYBosqy1Q,138978,2644,90,2024-11-25
임기영에 대해 당신이 몰랐던 N가지 사실,2024-01-17 18:15,vsuha40VwBI,https://www.youtube.com/watch?v=vsuha40VwBI,37277,1092,79,2024-11-25
큰 김치 찢어줘도 된다 안된다?,2024-01-15 09:16,0W4jdteKGw0,https://www.youtube.com/watch?v=0W4jdteKGw0,365395,11759,76,2024-11-25
EV9 보이,2024-01-14 21:15,loERdUh3lKs,https://www.youtube.com/watch?v=loERdUh3lKs,184674,6691,37,2024-11-25
심장 절찬 판매중!,2024-01-14 21:15,LtEYlDQNvug,https://www.youtube.com/watch?v=LtEYlDQNvug,172146,6207,64,2024-11-25
거구 야구선수 4명이 EV9에 누워봤더니..♡  | EV9 시승 후기 (광고),2024-01-14 20:00,n5q91nVSEng,https://www.youtube.com/watch?v=n5q91nVSEng,196373,3992,207,2024-11-25
튜브가 잘못했네 (박찬호 딸 새얀이 육아일기 2편),2024-01-10 18:30,NAKaVcrcRDI,https://www.youtube.com/watch?v=NAKaVcrcRDI,288596,4101,88,2024-11-25
기아의 새로운 외국인 투수 '윌 크로우',2024-01-08 15:20,SK2sFJJLwjU,https://www.youtube.com/watch?v=SK2sFJJLwjU,35994,1874,77,2024-11-25
"'기아의 해결사' 최형우, 더 '오래' 함께 합니다",2024-01-08 15:05,bfB6xGRdGOc,https://www.youtube.com/watch?v=bfB6xGRdGOc,28997,1207,93,2024-11-25
오직 기아에서만 15년! '원클럽맨' 김선빈,2024-01-08 15:00,7bFz7GuimHY,https://www.youtube.com/watch?v=7bFz7GuimHY,30727,1184,110,2024-11-25
갸티비에 새얀이가 떴다! (1편),2024-01-07 17:30,CE_Txle5Jy0,https://www.youtube.com/watch?v=CE_Txle5Jy0,521299,7701,263,2024-11-25
복면가왕 연락 기다립니다 🙏🏻 | 장현식 Healing Voice,2024-01-03 20:00,0DUo4pH1PAs,https://www.youtube.com/watch?v=0DUo4pH1PAs,58640,2382,289,2024-11-25
2024년 새해 복 많이 받으세요! -기아타이거즈 드림-,2024-01-01 00:00,JcbozO9W2i4,https://www.youtube.com/watch?v=JcbozO9W2i4,35090,1909,161,2024-11-25
"APBC 비하인드, 야구팬 빙의, 어마어마한 도쿄돔 🏟️｜ 2023 리뷰 EP 2",2023-12-31 17:00,ukeohA0W0WI,https://www.youtube.com/watch?v=ukeohA0W0WI,63471,1604,74,2024-11-25
갸티비 담당자 핸드폰 사진첩 털이 📱🗂️✨,2023-12-29 19:00,dGqiO46pfbg,https://www.youtube.com/watch?v=dGqiO46pfbg,70900,1580,51,2024-11-25
"KBO 수비상 박찬호, 2년 연속 10승 이의리, 12개월 내내 야구한 최지민에게 장어 먹이고 옴｜2023 리뷰 EP 1",2023-12-27 19:00,3D8IPCdkevM,https://www.youtube.com/watch?v=3D8IPCdkevM,149249,2801,165,2024-11-25
삼세판 물고 뜯는 마피아게임 대결! 🧨💥｜유승철 박정우 변우혁 황동하 김찬민 윤영철,2023-12-24 16:58,9ylBkYgnE_0,https://www.youtube.com/watch?v=9ylBkYgnE_0,68325,1487,69,2024-11-25
선수 주니어들이 뽑은 ❤️올해 1등 유니폼❤️은?｜무인갸메라,2023-12-20 18:15,rdr_ChvmA0M,https://www.youtube.com/watch?v=rdr_ChvmA0M,102662,1966,91,2024-11-25
광주 횟집에 갔더니 야구 선수가? 🫢 | 김호령 이준영의 일일 횟집 아르바이트,2023-12-17 17:29,0dEaE4y8iHE,https://www.youtube.com/watch?v=0dEaE4y8iHE,115236,2231,121,2024-11-25
무려 새벽 6시에 출근(!)하는 함평 훈련 브이로그 | 성영탁 조대현 김태윤 📹,2023-12-13 18:15,jKs7iZTUzTE,https://www.youtube.com/watch?v=jKs7iZTUzTE,43475,1187,77,2024-11-25
입단 1개월차 24 신인들이 모였다! 응원가 교실이 된 퀴즈쇼 🎓🎶,2023-12-10 17:00,zmbAS4hu__M,https://www.youtube.com/watch?v=zmbAS4hu__M,119416,2347,148,2024-11-25
24 신인 이상준 김두현 브이로그 📹✨,2023-12-06 18:30,sZYMpeBXCXM,https://www.youtube.com/watch?v=sZYMpeBXCXM,35304,937,67,2024-11-25
[News] 무등산에 호랑이 출현! ⛰️ ｜무등산 환경 보호 활동,2023-12-03 18:00,14G52_WeY00,https://www.youtube.com/watch?v=14G52_WeY00,45238,1241,79,2024-11-25
"이번 마무리캠프 수확은? ｜이우성, 한준수, 유승철, 변우혁, 정해원 인터뷰 有",2023-11-29 18:00,6fSp-r_h2OM,https://www.youtube.com/watch?v=6fSp-r_h2OM,29911,808,47,2024-11-25
⬆️ 2023 KBO에서 유격수 수비 제일 잘하는 사람 | KBO 시상식 🏆,2023-11-27 22:36,EZLkf01Fnts,https://www.youtube.com/watch?v=EZLkf01Fnts,52587,1889,172,2024-11-25
"여기, 펑고 무한 리필이요 ✋🏻 ｜마무리캠프 EP 8",2023-11-26 17:00,S0Jw6xVNNZQ,https://www.youtube.com/watch?v=S0Jw6xVNNZQ,34667,699,73,2024-11-25
"100m 달리기를 하겠습니다, 그런데 이제 언덕을 곁들인.. 🏃🏻‍♂｜ 마무리캠프 EP 7",2023-11-25 11:00,WDWAAhyCZxk,https://www.youtube.com/watch?v=WDWAAhyCZxk,26456,806,60,2024-11-25
기술 훈련 끝나면 이제 체력 훈련 하러!｜마무리캠프 EP 6,2023-11-23 18:15,RzrgFF28N-4,https://www.youtube.com/watch?v=RzrgFF28N-4,28051,726,54,2024-11-25
[오피셜] 내년에도 KIA 타이거즈 고종욱 ⚡️,2023-11-22 20:06,3-EtCwfXQuA,https://www.youtube.com/watch?v=3-EtCwfXQuA,40620,2181,281,2024-11-25
10만원 FLEX ✨ 일본 편의점 추천 음식 & 비추천 음식 모두 알려드림 ｜박준표 윤중현 한준수,2023-11-22 12:00,IOyd0wmqw2g,https://www.youtube.com/watch?v=IOyd0wmqw2g,101973,1896,143,2024-11-25
PFP PFP PFP PFP PFP | 마무리캠프 EP5,2023-11-20 18:10,oDLTg_9n4xI,https://www.youtube.com/watch?v=oDLTg_9n4xI,34085,704,87,2024-11-25
아니 어떻게 사람 허벅지가 ○○인치..? 🦵🏻｜실험갸메라,2023-11-19 17:00,39pr6NNuwzs,https://www.youtube.com/watch?v=39pr6NNuwzs,264308,3293,128,2024-11-25
변우혁 정해원 이상준 신범수 한준수 배팅 직관하기 🤳🏻 | 마무리캠프 EP 4,2023-11-16 20:01,yVdPqIsYdts,https://www.youtube.com/watch?v=yVdPqIsYdts,41757,782,113,2024-11-25
🎓 제 6회 KIA 능력시험 결과는? 🎓 김건국 김태군 한준수 최지민 조대현 이상준,2023-11-15 18:30,UIQiny5okZw,https://www.youtube.com/watch?v=UIQiny5okZw,100495,2114,111,2024-11-25
쓰리피트아웃 멈춰✋🏻 기본기를 탄탄히 하는 주루 훈련 현장｜마무리캠프 EP 3,2023-11-14 12:00,5tSuU_c_ex4,https://www.youtube.com/watch?v=5tSuU_c_ex4,28807,666,101,2024-11-25
밀착 취재! 정재훈 이동걸 코치 & 피치 클락을 두고 벌어지는 불펜 피칭 ⏰｜마무리캠프 EP 2,2023-11-13 18:15,8omRazzlv74,https://www.youtube.com/watch?v=8omRazzlv74,74137,969,196,2024-11-25
